id,adresse,cp,ville,pop
5600004,ROUTE NATIONALE,05600,Saint-Clément-sur-Durance,R
5600005,RN 94,05600,EYGLIERS,R
5600006, Porte du Queyras,05600,GUILLESTRE,R
5700001,LA GARE,05700,SERRES,R
5700002,RD 1075- quartier les Chambons,05700,Serres,R
6000001,57 Avenue Joseph Raybaud,06000,NICE,R
6000005,5 Place Franklin,06000,Nice,R
6000006,123 Boulevard Gambetta,06000,Nice,R
6000007,77 Promenade des Anglais,06000,NICE,R
6000009,1 Boulevard Tzarewitch,06000,NICE,R
6000010,10 Boulevard de l'Armée des Alpes,06300,NICE,R
6000011,PROMENADE CORNIGLION MOLINIER,06200,NICE,R
6000012,"26,28 QUAI GALLIENI",06000,NICE,R
6000015,39 AVENUE RAYMOND COMBOUL,06000,Nice,R
6000018,26 Avenue Gallieni,06000,NICE,R
6000021,29 BIS AVENUE PAUL ARENE,06000,NICE,R
6000022, Pont Vincent Auriol,06000,NICE,R
6000025,Boulevard Comte de Falicon,06100,Nice,R
6000026,10 BOULEVARD ARMEE DES ALPES,06000,NICE,R
6000027,PONT VINCENT AURIOL,06000,NICE,R
6000028,29 BIS AV. PAUL ARENE,06000,NICE,R
6000029,"57, BD. J.RAYBAUD",06000,NICE,R
6000030,5-7-9 place Franklin,06000,NICE,R
6000031,123 boulevard GAMBETTA,06000,Nice,R
6100003, Boulevard Comte de Falicon,06100,NICE,R
6100004,63 Boulevard Gorbella,06100,NICE,R
6100005,63 Boulevard Gorbella,06100,NICE,R
6110001,Boulevard Jean Moulin,06110,LE CANNET,R
6110002,Boulevard Carnot,06110,Le Cannet,R
6110004,150 AVENUE DU CAMPON,06110,Le Cannet,R
6110005,"480, av. du Général De Gaulle",06110,LE CANNET,R
6110006,46 Avenue Franklin Roosevelt,06110,Le Cannet,R
6110007,14 ch des Campelières,06110,LE CANNET,R
6110008,Chemin des Campelières,06110,Le Cannet,R
6110009,BOULEVARD JEAN MOULIN,06110,LE CANNET,R
6130001,158 route de cannes,06130,GRASSE,R
6130002,130 Route de la Marigarde,06130,GRASSE,R
6130003,basse corniche,06310,BEAULIEU-SUR-MER,R
6130005,"1, RUE CASTELLARAS",06130,Grasse,R
6130006,"13,ROUTE DE DRAGUIGNAN",06130,Grasse,R
6130007,CHEMIN DE L'ORME,06130,Grasse,R
6130008,35 Avenue de la Libération,06130,Grasse,R
6130009,111 Route de la Paoute,06130,GRASSE,R
6140001,976 AVENUE RHIN ET DANUBE,06140,Vence,R
6140004,891 ROUTE DE ST PAUL,06140,VENCE,R
6140005,976 avenue rhin et danube,06140,vence,R
6150003,56 Avenue du Docteur Raymond Picaud,06150,CANNES,R
6150004,140 Av. Francis Tonner,06150,CANNES,R
6150005,Avenue Francis Tonner,06150,CANNES,R
6150006,AERODROME CANNES MANDELIEU,06150,Cannes,R
6150007,1 AV.VICTOR HUGO,06150,Cannes,R
6150008,AEROPORT CANNES MANDELIEU RN 7,06150,CANNES LA BOCCA,R
6150009,56 Avenue du Dr Raymond Picaud,06150,CANNES LA BOCCA,R
6156001,Z.I. Les Tourrades,06150,Cannes,R
6160007,122 Boulevard Raymond Poincaré,06160,Antibes,R
6190004,171 Avenue Louis Pasteur,06190,Roquebrune-Cap-Martin,R
6190006,175 Avenue Louis Pasteur,06190,ROQUEBRUNE-CAP-MARTIN,R
6190007,83 AVE DE LA COTE D'AZUR,06190,ROQUEBRUNECAPMARTIN,R
6190008,175 AVENUE PASTEUR - RD 6007,06190,ROQUEBRUNE CAP MARTIN,R
6190009,83 AVE DE LA COTE D'AZUR,06190,Roquebrune-Cap-Martin,R
6200002,217 Promenade des Anglais,06200,NICE,R
6200005, Avenue Saint-Augustin,06200,NICE,R
6200006,61 Boulevard Napoléon Iii,06200,Nice,R
6200007,280 Route de Grenoble,06000,NICE,R
6200008,"PROMENADE DES ANGLAIS, SQUARE KIRCHNER",06200,NICE,R
6200009,58 Boulevard René Cassin,06200,Nice,R
6200012,31 Avenue de Bellet,06200,Nice,R
6200014, Route de Grenoble,06200,Nice,R
6200017,61 Avenue Sainte-Marguerite,06200,NICE,R
6200018,280 Route de Grenoble,06200,NICE,R
6200019,31 Avenue de Bellet,06200,Nice,R
6200021,104 Boulevard René Cassin,06200,Nice,R
6200022,61 Avenue Sainte-Marguerite,06200,Nice,R
6200024,31 Avenue de Bellet,06200,Nice,R
6200025,"125 BD RENE CASSIN, ZAC ARENAS",06200,Nice,R
6200026,217 PROMENADE DES ANGLAIS,06200,NICE,R
6200027,280 ROUTE DE GRENOBLE,06200,NICE,R
6200028,PROMENADE DES ANGLAIS,06200,NICE,R
6200029,31 AVENUE DU BELLET,06200,NICE,R
6200030,123 Bd René Cassin,06200,Nice,R
6201001,606 boulevard du mercantour,06200,Nice,R
6201002,Quartier Saint Isidore RN 202,06200,Nice,R
6210001, Avenue de Cannes,06210,MANDELIEU-LA-NAPOULE,R
6210009,ROUTE NATIONALE 7,06210,Mandelieu-la-Napoule,R
6211001,Avenue de Fréjus,06210,Mandelieu-la-Napoule,R
6220001,1580 RTE NATIONALE 6007,06220,VALLAURIS,R
6220003,117 Vieille Route de Cannes,06220,VALLAURIS,R
6220004,D6007,06220,Vallauris,R
6220005,RN7 LA BATTERIE,06220,GOLFE JUAN,R
6220006,1750 CHEMIN SAINT BERNARD,06220,VALLAURIS,R
6230001,1280 Boulevard Napoléon Iii,06230,Villefranche-sur-Mer,R
6230002,1 Boulevard de la Corne d'Or,06230,Villefranche-sur-Mer,R
6230003,1280 BOULEVARD NAPOLEON 3,06230,VILLEFRANCHE SUR MER,R
6240003,Aire de Beausoleil - A8,06240,Beausoleil,A
6240004,96 avenue Prince Rainier III,06240,Beausoleil,R
6250001,3256 CHEMIN DE CARIMAÏ,06250,MOUGINS,R
6250003,Autoroute A8,06250,MOUGINS,A
6250004,Chemin des Campelières,06250,Mougins,R
6250005,QUARTIER SAINT MARTIN,06250,Mougins,R
6250006,772 chemin de font de currault,06250,MOUGINS,A
6250008,492 Route du Cannet,06250,MOUGINS,R
6250009,AUTOROUTE A8 - AIRE DE BRÉGUIERES SUD,06250,MOUGINS,A
6250010,492 ROUTE DU CANNET,06250,MOUGINS,R
6260001,QUARTIER L'ISLE RN.202,06260,PUGET-THéNIERS,R
6260002,RN 202 Quartier St-Roch,06260,PUGET-THENIERS,R
6270001,Route du Bord-de-Mer,06270,VILLENEUVE-LOUBET,R
6270002,35 Route du Bord-de-Mer,06270,VILLENEUVE-LOUBET,R
6270003,51 Avenue des Maurettes,06270,Villeneuve-Loubet,R
6281001,AEROPORT DE NICE COTE D'AZURCEDEX 3,06200,Nice,R
6281002,AEROPORT DE NICE COTE D'AZURCEDEX 3,06281,NICE CEDEX 3,R
6296001,"111, Avenue Saint-Augustin",06200,Nice,R
6300002, Place Max Barel,06300,NICE,R
6300003,27 AV.DENIS SEMERIA,06300,Nice,R
6300004,34 Boulevard Carnot,06300,Nice,R
6300005,Pont Garigliano,06300,NICE,R
6300008,11 Boulevard Pierre Sémard,06300,Nice,R
6300010,93 Route de Turin,06300,Nice,R
6300011,Avenue Denis Séméria,06300,Nice,R
6300012,10 Corniche André de Joly,06300,Nice,R
6300013,94 Corniche André de Joly,06300,Nice,R
6300014,93 Route de Turin,06300,NICE,R
6300015,34 Boulevard Carnot,06300,Nice,R
6300016,27 AVENUE DENIS SEMERIA,06300,NICE,R
6300017,PONT GARIGLIANO,06300,NICE,R
6300018,93 ROUTE DE TURIN RN 204,06300,NICE,R
6310001,Rue du Port,06310,Beaulieu-sur-Mer,R
6310002,RN.559 BASSE CORNICHE,06310,BEAULIEU SUR MER,R
6320001,77 Avenue du trois Septembre,06320,CAP-D'AIL,R
6320002,23 Route de la Moyenne Corniche,06320,Cap-d'Ail,R
6320003,AUTOROUTE A8 / BP 102 (4391808),06320,La Turbie,A
6320004, Quartier le Prat,06320,LA TURBIE,R
6320005,23 MOYENNE CORNICHE ROUTE DE NIC,06320,Cap-d'Ail,R
6320006,77 AVENUE DU 3 SEPTEMBRE,06320,Cap-d'Ail,R
6330002,PLAN DE ROQUEFORT,06330,Roquefort-les-Pins,R
6330003,RD 2085,06330,Roquefort-les-Pins,R
6340001,19 Avenue du Général de Gaulle,06340,Drap,R
6340002,240 Voie Communale des Plans de la Bégude,06340,Cantaron,R
6345001,ROUTE DE LAGHET ,06340,NICE,R
6360001,35 avenue de Verdun,06360,Eze,R
6370001,1006 Chemin des Gourettes,06370,MOUANS-SARTOUX,R
6380001,10 BD DE VERDUN,06380,Sospel,R
6390001,3 Rue Charles Alunni,06390,CONTES,R
6400001,26 Boulevard de la République,06400,Cannes,R
6400004,106 Avenue Maréchal Juin,06400,Cannes,R
6400005,96 Avenue Maréchal Juin,06400,Cannes,R
6400006,BD DU RIOU,06400,CANNES,R
6400007,2 Avenue de Nice,06600,ANTIBES,R
6400009,19 21BD VALLOMBROSA,06400,Cannes,R
6400010,57 BD DU RIOU,06400,CANNES,R
6400011,19 21BD VALLOMBROSA,06400,CANNES,R
6410003,518 Route de la Mer,06410,BIOT,R
6420001, Quartier Saint-Pierre,06420,ISOLA,R
6430001,Quartier celestrera,06430,Tende,R
6450001,Pont de Venanson,06450,Saint-Martin-Vésubie,R
6450002,Quartier Gordolon,06450,La Bollène Vésubie,R
6460001,Lotissement La Table Ronde,06460,Saint-Vallier-de-Thiey,R
6480002,"348, Chemin des Moulières",06480,LA COLLE-SUR-LOUP,R
6500001,PORT DE GARAVAN,06500,MENTON,R
6500004,"91, route Val des Castagnins",06500,MENTON,R
6500005,45 AV DE ST ROMAN,06500,MENTON,R
6500007,1 Avenue Général de Gaulle,06500,Menton,R
6500008,PORTE DE FRANCE,06500,MENTON,R
6510001,RD1 QR MOURLANCHINIERS,06510,Carros,R
6510002, Avenue de la Tourre,06510,GATTIèRES,R
6510003,345 AV DE LA TOURRE,06510,GATTIERES,R
6520001,194 Avenue Auguste Renoir,06520,Grasse,R
6530001,Avenue de Boutiny,06530,Peymeinade,R
6530002,94 Avenue de Boutiny,06530,Peymeinade,R
6530003,ROUTE DE GRASSE,06530,Saint-Cézaire-sur-Siagne,R
6530004,10 AV.de BOUTIGNY,06530,PEYMEINADE,R
6540001,RN.204 LA GIANDOLA,06540,Breil-sur-Roya,R
6540002,LA GIANDOLA,06540,BREIL SUR ROYA,R
6550001,235 AVE DE LA REPUBLIQUE,06550,La Roquette-sur-Siagne,R
6550002,Avenue de la République,06550,La Roquette-sur-Siagne,R
6560001,Chemin du Darbousson,06560,VALBONNE,R
6560003,Lieu-dit Les Clausonnes,06560,Vallauris,R
6560005,1600 Route de Cannes,06560,Valbonne,R
6580001,87 Route de la Fènerie,06580,PéGOMAS,R
6600001,chemin de st claude,06600,ANTIBES,R
6600003,BRETELLE AUTOROUTE- 1945 ROUTE D,06600,Antibes,R
6600006,AVENUE DU 11 NOVEMBRE,06600,Antibes,R
6600007,136 Route de Nice,06600,ANTIBES,R
6600008,20 Boulevard Maréchal Leclerc,06600,Antibes,R
6600009,29 BD GENERAL VAUTRIN,06600,Antibes,R
6600010,236 Route de Grasse,06600,Antibes,R
6600012,841 Route de Nice,06600,ANTIBES,R
6600013,70 Avenue Philippe Rochat,06600,ANTIBES,R
6600014,Rue Nicolas Aussel,06160,ANTIBES,R
6600017,1856 Route de Grasse,06600,ANTIBES,R
6600018,107 Route de Saint-Jean,06600,ANTIBES,R
6600019,1945 Route de Grasse,06600,Antibes,R
6600021,1650 Avenue Jules Grec,06600,Antibes,R
6600022,2 AVENUE DE NICE,06600,ANTIBES,R
6600023,1945 ROUTE DE GRASSE,06600,ANTIBES,R
6600024,RD 35 1856 RTE DE GRASSE,06600,ANTIBES,R
6610001,646 Route de Saint Laurent,06610,La Gaude,R
6640001,Chemin du Peyron,06640,Saint-Jeannet,R
6650001,Route de Nice,06650,LE ROURET,R
6650002,20 Route de Cannes,06650,OPIO,R
6650003,Rond Point Font Neuve,06650,Opio,R
6660001,ROUTE DE NICE,06660,Saint-Étienne-de-Tinée,R
6670003,"483, avenue Porte des Alpes",06670,PLAN DU VAR,R
6670004,ROUTE NATIONALE 202,06670,COLOMARS,R
6670005,RD 6202,06670,COLOMARS,R
6670007,RD 6202,06670,COLOMARS,R
6670008,2 avenue Charles David,06670,Levens,R
6670009,ROUTE NATIONALE 202,06670,COLOMARS,R
6700002,373 Avenue du Général de Gaulle,06700,SAINT-LAURENT-DU-VAR,R
6700003,TERRE PLEIN DU PORT,06700,SAINT-LAURENT-DU-VAR,R
6700004,702 Avenue du Général de Gaulle,06700,Saint-Laurent-du-Var,R
6700005,526 ROUTE DES VESPINS (RN7),06700,ST LAURENT DU VAR,R
6700006,702 AVENUE DU GENERAL DE GAULLE,06700,ST LAURENT DU VAR,R
6770001,ZI LE MANDA LIEU DIT LA TOURRE,06510,GATTIèRES,R
6770002,Z.I. LA MANDA LIEU DIT LA TOUR,06770,GATTIERES,R
6800001,3 Avenue de Cannes,06800,CAGNES-SUR-MER,R
6800002,81 Avenue de la Gare,06800,Cagnes-sur-Mer,R
6800004,53 Chemin du Val Fleuri,06800,CAGNES-SUR-MER,R
6800005,26 Avenue de Cannes,06800,CAGNES-SUR-MER,R
6800006, Boulevard de la Plage,06800,Cagnes-sur-Mer,R
6800011,Avenue de Nice,06800,Cagnes-sur-Mer,R
6800014,82 Avenue de Grasse,06800,Cagnes-sur-Mer,R
6800016,5 Avenue du Cheiron,06800,Cagnes-sur-Mer,R
6800017,53 AVENUE DU VAL FLEURI,06800,CAGNES SUR MER,R
6800018,81 AV. DE LA GARE CD 36,06800,CAGNES SUR MER,R
6800019,79 AV.DE NICE,06800,CAGNES SUR MER,R
6800020,RN.7 COTE HIPPODROME,06800,CAGNES SUR MER,R
6800022,36 AVENUE DES ALPES,06800,CAGNES SUR MER,R
6800023,5 AVENUE CHEIRON,06800,CAGNES SUR MER,R
6800024,26 AVENUE DE CANNES,06800,CAGNES SUR MER,R
7000002,Boulevard de Paste,07000,PRIVAS,R
7000003,635 ROUTE D'AUBENAS,07000,VEYRAS,R
7100002,55 Avenue de l'Europe,07100,ANNONAY,R
7100006,Route du 4ème Spahis,07100,ANNONAY,R
7100007,Rue Mathieu Duret,07100,Annonay,R
7110004,LA CIGALIERE,07110,Largentière,R
7120001,Route de Vallon Pont d'Arc,07120,RUOMS,R
7120004,quartier de la gare,07120,Grospierres,R
7130002,AVENUE GROSS-UMSTADT,07130,SAINT PERAY,R
7130004,102 avenue du Colonel ROUSSET,07130,CORNAS,R
7140001,Centre Commercial La Clairette,07140,LES VANS,R
7140002,Le Coussillon Chambonas,07140,LES VANS,R
7150001,La Plaine,07150,Salavas,R
7150003,route Ruoms,07150,VALLON-PONT-D'ARC,R
7150004,ROUTE DE RUOMS,07150,VALLON PONT D'ARC,R
7160001,chem Pra,07160,Le Cheylard,R
7160002,"12, avenue de la Gare",07160,LE CHEYLARD,R
7160003,Allée des Vergers,07160,Le Cheylard,R
7170001,rond point,07170,VILLENEUVE-DE-BERG,R
7170002,RN 102,07170,Lavilledieu,R
7170003,QUARTIER LANSAS,07170,VILLENEUVE DE BERG,R
7190001,Grande Rue,07190,Saint-Sauveur-de-Montagut,R
7200001,LA CROISETTE,07200,AUBENAS,R
7200002,RTE DE VALS,07200,AUBENAS,R
7200003,Route de Montélimar,07200,AUBENAS,R
7200004,Quartier de la gare,07200,VOGUE,R
7200005,Rue de Montélimar ,07200,Saint-Didier-sous-Aubenas,R
7200006,Quartier Les ChampsSaint Etienne Fontbellon,07200,SAINT-ÉTIENNE-DE-FONTBELLON,R
7200007,ZA Le Ponson Moulon,07200,Aubenas,R
7200008,RTE DE VALS,07200,AUBENAS,R
7200009,quartier de la gare,07200,Vogüé,R
7200010,56 Avenue de Bellande,07200,Aubenas,R
7210001,La Clef du Sac,07210,ALISSAS,R
7220002,RN86 LOTISSEMENT PLANZOLLES,07220,VIVIERS,R
7230001,Route des Vans,07230,Lablachère,R
7240002,Domaine de la Garode,07240,Vernoux-en-Vivarais,R
7250001,RD86 SORTIE SUD,07250,Le Pouzin,R
7250004,route de loriol,07250,LE POUZIN,R
7260001,Les Beaumes,07260,JOYEUSE,R
7260002,Quartier Sablas,07260,ROSIèRES,R
7270001,ZI La Sumène,07270,LAMASTRE,R
7290000,Route d'Annonay,07290,Satillieu,R
7300001,RUE HELENE DE TOURNON,07300,TOURNON-SUR-RHôNE,R
7300002,RN 86 55 AV. DE NIMES,07300,TOURNON-SUR-RHôNE,R
7300003,6 Chemin de la Gare,07300,SAINT-JEAN-DE-MUZOLS,R
7300004,Avenue de Lyon,07300,TOURNON-SUR-RHôNE,R
7300005,Chemin de Saint-Vincent,07300,Tournon-sur-Rhône,R
7300006,55 AVENUE DE NIMES - RN86,07300,TOURNON SUR RHONE,R
7300007,Avenue de Lyon,07300,TOURNON SUR RHONE,R
7330001,Barnas Haut,07330,Barnas,R
7340001,LA REMISE,07340,FéLINES,R
7340002,LE MAS OUEST - RTE DE LYON,07430,Davézieux,R
7380001,Quartier de la gare,07380,LALEVADE-D'ARDèCHE,R
7380002,Allée de Vals,07380,LALEVADE-D'ARDèCHE,R
7400001,BD DE LA ROCHE NOIRE,07400,ROCHEMAURE,R
7400002,3 Avenue Paul Langevin,07400,Le Teil,R
7400003,881 Boulevard de la Roche Noire,07400,ROCHEMAURE,R
7410001,D532 - Le Pigeonnier,07410,SAINT FELICIEN,R
7430001,LE MAS,07430,Davézieux,R
7430002,Route de Lyon,07430,DAVéZIEUX,R
7430003,ZI LA LOMBARDIERE,07430,DAVEZIEUX,R
7470001,Le Village,07470,Coucouron,R
7500001,1449 Avenue de la République,07500,Guilherand-Granges,R
7500002,Chemin des Basses Freydières,07130,Soyons,R
7580002,RN 102,07580,Saint-Jean-le-Centenier,A
7600001,84 Faubourg d'Antraigues,07600,VALS-LES-BAINS,R
7700002,Route de Viviers,07700,Bourg-Saint-Andéol,R
7800001,45 avenue de provence,07800,CHARMES-SUR-RHôNE,R
7800003,LES GONNETTES,07800,LA VOULTE-SUR-RHôNE,R
7800005,"19, avenue Léon Blum",07800,La Voulte-sur-Rhône,R
7800006,Avenue du 11 Novembre,07800,LA VOULTE-SUR-RHôNE,R
8000001,1 rue Paulin Richier,08000,CHARLEVILLE-MéZIèRES,R
8000002,42 Avenue des Martyrs-de-la-Résistance,08000,Charleville-Mézières,R
8000003,RTE DE LAFRANCHEVILLE,08000,Charleville-Mézières,R
8000004,60 BOULEVARD LUCIEN PIERQUIN,08000,WARCQ,R
8000005,17 Avenue Charles de Gaulle,08000,Charleville-Mézières,R
8000006,Route de Sedan - ZI des AYVELLES,08000,Villers-Semeuse,R
8000007,69 Rue de Monthermé,08000,Charleville-Mézières,R
8000008,197 Avenue Carnot,08000,Charleville-Mézières,R
8000009,229 Route de la Francheville,08000,Charleville-Mézières,R
8000010,RTE DE LAFRANCHEVILLE,08000,CHARLEVILLE MEZIERES,R
8090001,RN 43 LE PORT LEROY,08090,Cliron,R
8110001,Rue de l'Église,08110,Blagny,R
8110002,ZAC DE Wé - 2 avenue de l'Europe,08110,CARIGNAN - Wé,R
8120001,63 Avenue Blanqui,08120,BOGNY-SUR-MEUSE,R
8130001,5 ROUTE DE CHARLEVILLE,08130,ATTIGNY,R
8130003,3 Rue Saint-Charles,08130,Attigny,R
8140002,Avenue de la Dernière Cartouche,08140,Bazeilles,R
8150001,RUE PASTEUR,08150,RIMOGNE,R
8150002,Route de la Boutillette,08150,Renwez,R
8170001,rue des evignes,08170,FUMAY,R
8170003,RD 8051,08170,FUMAY,R
8190001,70 Rue Chantereine,08190,ASFELD,R
8190003,1 Rue Chantereine,08190,Asfeld,R
8200001,116 Avenue Léon Charpentier,08200,Sedan,R
8200004,45 Avenue de la Marne,08200,Sedan,R
8200005,14 Avenue Pasteur,08200,Sedan,R
8200006,6 Avenue de la Marne,08200,SEDAN,R
8200007,Rue Cadeau,08200,SEDAN,R
8200009,8 Avenue de la Marne,08200,Sedan,R
8200010,8 AVENUE DE LA MARNE,08200,SEDAN,R
8210001, Avenue de la Paix,08210,MOUZON,R
8230001,Route de la Petite Chapelle,08230,ROCROI,R
8260002,RN43 Lieu dit Le Pré Meumon,08260,Maubert-Fontaine,R
8270001,A34 AIRE DES ARDENNES WOINIC,08270,Saulces-Monclin,A
8270002,AUTOROUTE A34 - AIRE DES ARDENNES - WOINIC,08270,SAULCES MONCLIN,A
8300001,ZONE DE L'ETOILE,08300,Rethel,R
8300004,4 Rue de Montpellier,08300,RETHEL,R
8300006,24 Rue de Reims,08300,SAULT-LèS-RETHEL,R
8300007, Rue Arthur Rimbaud,08300,AMAGNE,R
8300008,4 RUE DE MONTPELLIER,08300,RETHEL,R
8310001,83 Rue Alfred Doury,08310,Juniville,R
8320001,rn51,08320,HIERGES,R
8320002, Avenue Roger Posty,08320,VIREUX-MOLHAIN,R
8330002,12 RUE PIERRE VIENOT,08330,VRIGNE-AUX-BOIS,R
8350002,Rue Georges Clemenceau,08350,DONCHERY,R
8360003,37 Rue de la Sommevue,08360,Château-Porcien,R
8400002,Chestres ,08400,Vouziers,R
8400003,Rue du Blanc Mont,08400,VOUZIERS,R
8400004, Rue Verte,08400,VOUZIERS,R
8430001,32 GRANDE RUE,08430,POIX-TERRON,R
8500002, Avenue Danton,08500,REVIN,R
8600002,29 QUAI DU FORT DE ROME,08600,Givet,R
8600003, Route de Beauraing,08600,GIVET,R
8700001,Rue Parmentier,08700,NOUZONVILLE,R
8700002, Rue Parmentier,08700,NOUZONVILLE,R
8800001,Rue André Compain,08800,Monthermé,R
8800004,ROUTE DE BOGNY,08800,MONTHERMé,R
8800007,39 Rue de l'Industrie,08800,Les Hautes-Rivières,R
9000001,RN. 20,09000,Foix,R
9000002,18 ROUTE DE FOIX,09000,Saint-Pierre-de-Rivière,R
9000003,CONCESSIONNAIRE RENAULT -ROUTE D,09000,FOIX,R
9000004,Route d'Espagne,09000,FOIX,R
9000005,Labarre,09000,Foix,R
9000006,Route d'Espagne,09000,Foix,R
9100001,Route de Mirepoix,09100,PAMIERS,R
9100002,CARREFOUR DE LESTANG,09100,PAMIERS,R
9100003,6 Avenue de Foix,09100,PAMIERS,R
9100004,Avenue des Pyrénées,09100,SAINT-JEAN-DU-FALGA,R
9100005,Route de Foix,09100,PAMIERS,R
9100006,La Cavalerie,09100,PAMIERS,R
9110001,RN 20,09110,SAVIGNAC-LES-ORMEAUX,R
9110002,10/13 Allée du bois des esquers,09110,PERLES ET CASTELET,R
9120001,1 route de Paris,09120,Varilhes,R
9130001,Route de Foix,09130,Le Fossat,R
9140001,HAMEAUX DE ROQUEMAUREL,09140,OUST,R
9190001,Route de Toulouse,09190,Saint-Lizier,R
9190002,Le Pont du Baup,09190,SAINT-LIZIER,R
9190004,60 ROUTE DE TOULOUSE,09190,SAINT - LIZIER,R
9200001,ROUTE D'EYCHEIL,09200,SAINT-GIRONS,R
9200003,5 avenue de la Résistance,09200,Saint-Girons,R
9210001,La Sinsole,09210,LEZAT SUR LEZE,R
9220001,6 Rue de l'Eglise,09220,VICDESSOS,R
9240002,Lieu-dit Le Freyche de Darre,09240,La Bastide-de-Sérou,R
9270001,CHEMIN DU CHATEAU D'EAU,09270,Mazères,R
9270002,Avenue de Pamiers,09270,MAZèRES,R
9270003,LIEU DIT LE RAUNIER,09270,MAZERES,R
9300001,RUE DU 08 MAI 1945,09300,Lavelanet,R
9300002,Route de FOIX,09300,Lavelanet,R
9300004,RD117,09300,Bélesta,R
9340001,ZA DE LA GRAUSSETTE,09340,Verniolle,R
9350001,Allée de Marveille,09350,LES BORDES-SUR-ARIZE,R
9400001,route de quie,09400,Tarascon-sur-Ariège,R
9400002,54 Avenue Victor Pilhes,09400,TARASCON-SUR-ARIèGE,R
9500001,247 AV CHARLES DE GAULLE,09500,Mirepoix,R
9500002, Avenue Gabriel Faure,09500,MIREPOIX,R
9600001,ZI Moulin d'Enfour,09600,LAROQUE-D'OLMES,R
9600002,17 Avenue du 8 Mai 1945,09600,Laroque-d'Olmes,R
9600003,Avenue du 11 Novembre 1918,09600,Laroque-d'Olmes,R
9700001,ZI La Laure Lotissement Artisanal de Laure,09700,Saverdun,R
10000001,17 Boulevard Georges Pompidou,10000,TROYES,R
10000005,210 Rue du Faubourg Croncels,10000,Troyes,R
10000006,3 Rue de la Mission,10000,TROYES,R
10000009,6 Place du Général Patton,10000,Troyes,R
10000013,78 Avenue Robert Schumann,10000,Troyes,R
10000014,40 Avenue Chomedey de Maisonneuve,10000,TROYES,R
10000017,40 AV CHOMEDEY DE MAISONNEUVE,10000,TROYES,R
10000018,1 CHAUSSEE DU VOULDY,10000,TROYES,R
10000019,"17, BLD GEORGES POMPIDOU",10000,TROYES,R
10000020,"40, AVENUE CHOMEDEY DE MAISONNEU",10000,TROYES,R
10100001,AVENUE DIDEROT,10100,Romilly-sur-Seine,R
10100002,123 Rue Aristide Briand,10100,Romilly-sur-Seine,R
10100003,70 Rue Aristide Briand,10100,Romilly-sur-Seine,R
10100004,Centre Commercial La Belle Idée - RN 19,10100,ROMILLY-SUR-SEINE,R
10110001,14 FAUX BOURG DE BOURGOGNE,10110,Bar-sur-Seine,R
10110002,20 Avenue du Général Leclerc,10110,Bar-sur-Seine,R
10120001,184 Route d'Auxerre,10120,Saint-Germain,R
10120002,114 Route d'Auxerre,10120,SAINT-ANDRé-LES-VERGERS,R
10120004,150 RUE DE TROYES,10120,SAINT GERMAIN,R
10123001,5 Avenue Charles de Refuge,10120,SAINT ANDRE LES VERGERS,R
10130001,ROUTE DE DAVREY,10130,Ervy-le-Châtel,R
10130002,335 rue du péage,10130,AUXON,R
10130003,Grande Rue,10130,AUXON,R
10130004,Grande Rue,10130,AUXON,R
10140001,5 RUE DES TANNERIES,10140,VENDEUVRE-SUR-BARSE,R
10150001,5 Rue Roger Salengro,10150,Pont-Sainte-Marie,R
10150002,ZAC de Creney,10150,PONT-SAINTE-MARIE,R
10150003,AIRE DE SERVICE - AUTOROUTE A26 SUD,10150,CHARMONT SOUS BARBUISE,A
10160001,29 Rue Joseph Anglade,10160,AIX-EN-OTHE,R
10170001,ROUTE D ARCIS,10170,MERY-SUR-SEINE,R
10180001, Rue du Général de Gaulle,10180,SAINT-LYE,R
10190001,AVENUE DE LA REPUBLIQUE,10190,ESTISSAC,R
10200001,57 avenue du Général Leclerc,10200,Bar-sur-Aube,R
10200002,Avenue du Général Leclerc,10200,Bar-sur-Aube,R
10200003,Rue Louis Desprez,10200,BAR-SUR-AUBE,R
10200004, Faubourg de Belfort,10200,BAR SUR AUBE,R
10210001,34 Route de Troyes,10210,CHAOURCE,R
10210002,13 route de Troyes,10210,CHAOURCE,R
10230001,RUE DE VIGNETTES,10230,MAILLY-LE-CAMP,R
10230002,RN 7,10230,Mailly-le-Camp,R
10250001,Route Nationale 71,10250,Mussy-sur-Seine,R
10260001, Faubourg de Champagne,10260,FOUCHERES,R
10260003,Les Riez,10260,Vaudes,R
10270001,A 5 - Aire de Troyes-Fresnoy,10270,Fresnoy-le-Château,A
10270002,AUTOROUTE A 5 - SENS PROVINCE PA,10270,FRESNOY-LE-CHâTEAU,A
10270003,RUE PIERRE GOMAND,10270,Lusigny-sur-Barse,R
10270005,3 rue Georges Clemenceau,10270,Lusigny-sur-Barse,R
10270006,AUTOROUTE A5 - AIRE DE TROYES-FRESNOY-LE-CHÂTEAU,10270,FRESNOY LE CHATEAU,A
10270007,AUTOROUTE A5 - AIRE TROYES-LE-PLESSIS,10270,FRESNOY LE CHATEAU,A
10300002,24 Avenue du Général Leclerc,10300,Sainte-Savine,R
10300004,82 AVENUE DU GENERAL LECLERC,10300,ST SAVINE,R
10300005,82 AVENUE DU GENERAL LECLERC,10300,SAINTE SAVINE,R
10340001,25 Rue du Pont,10340,Les Riceys,R
